-3.730644775390625000e+03,-5.241916503906250000e+03,8.462724609375000000e+03,7.506896484375000000e+03,-1.916292724609375000e+03,-3.129259033203125000e+02
4.542974609375000000e+03,-7.515634277343750000e+03,-9.997866210937500000e+02,2.450020751953125000e+02,-4.930332946777343750e+01,1.386848907470703125e+02
-6.023008300781250000e+03,-3.215501220703125000e+03,-1.328166992187500000e+03,-1.826604766845703125e+02,5.168629760742187500e+02,-1.611740417480468750e+02
-8.912906250000000000e+03,3.702845214843750000e+03,1.469894714355468750e+02,-6.470768432617187500e+02,2.313142089843750000e+02,3.881203002929687500e+02
-5.568825195312500000e+03,-5.764901855468750000e+03,2.664049804687500000e+03,2.168212158203125000e+03,-1.076757446289062500e+03,2.250112304687500000e+02
-8.477028320312500000e+03,-7.893639648437500000e+03,2.464622650146484375e+02,-1.563314361572265625e+02,-1.003526229858398438e+02,2.628369445800781250e+02
-1.919992553710937500e+03,-7.793362304687500000e+03,-7.859598388671875000e+02,1.518374633789062500e+02,-4.519525146484375000e+01,-1.746287918090820312e+01
6.104838867187500000e+03,-7.568993652343750000e+03,3.124954589843750000e+03,3.115430664062500000e+03,-1.082039184570312500e+03,3.039171447753906250e+02
2.518139257812500000e+04,-9.834072265625000000e+03,-3.985623779296875000e+03,-1.170324462890625000e+03,-9.841629028320312500e+01,5.561920776367187500e+02
5.313080468750000000e+04,-5.598615234375000000e+03,-2.313260498046875000e+03,4.984163085937500000e+03,-1.388331665039062500e+03,-8.201774291992187500e+02
-7.664421386718750000e+02,1.137316406250000000e+04,-1.172798828125000000e+03,2.594576416015625000e+02,-5.223931884765625000e+02,2.579536132812500000e+02
-3.402215087890625000e+03,3.443796093750000000e+04,-1.910555908203125000e+03,2.697083007812500000e+03,-6.650861206054687500e+02,9.684499511718750000e+02
-1.657468994140625000e+03,3.115651171875000000e+04,2.981842773437500000e+03,-2.628360595703125000e+03,-1.398477539062500000e+03,2.295428710937500000e+03
-9.239605468750000000e+03,-9.282984619140625000e+02,5.509521484375000000e+03,-3.705339843750000000e+03,-6.786522216796875000e+02,-1.590651550292968750e+02
-1.779909179687500000e+03,-7.574756347656250000e+03,1.781923828125000000e+03,1.757765747070312500e+03,-8.210549926757812500e+02,1.274113159179687500e+02
-1.040417187500000000e+04,9.472750976562500000e+03,-9.004487915039062500e+02,-5.720665740966796875e+01,-3.155210876464843750e+02,2.603213195800781250e+02
4.637547363281250000e+03,3.468787109375000000e+04,4.848125000000000000e+03,-4.714235839843750000e+03,-4.034788208007812500e+02,1.973229370117187500e+03
-1.695178222656250000e+03,-6.174592773437500000e+03,-1.381063598632812500e+03,-1.864501647949218750e+02,2.623187561035156250e+02,-4.990661010742187500e+02
-9.755300781250000000e+03,7.074012207031250000e+03,1.728756225585937500e+03,-2.997443603515625000e+03,-4.548965454101562500e+02,-1.973130798339843750e+02
1.522946386718750000e+04,3.532065429687500000e+03,-3.260251464843750000e+03,-1.939954345703125000e+03,9.952539062500000000e+02,-6.889299316406250000e+02
-6.308563476562500000e+03,6.517967773437500000e+03,4.694513854980468750e+02,-2.808287841796875000e+03,-9.738997192382812500e+02,6.081293945312500000e+02
2.110813281250000000e+04,5.496674218750000000e+04,8.626167968750000000e+03,-1.367332031250000000e+04,-6.083905761718750000e+03,1.035036499023437500e+03
-9.522537231445312500e+02,-6.708553710937500000e+03,3.643598388671875000e+03,3.262040039062500000e+03,-1.076880615234375000e+03,1.056788024902343750e+02
2.770082421875000000e+04,-5.620874511718750000e+03,-2.555053710937500000e+03,-2.643929443359375000e+02,2.909617187500000000e+03,5.986179199218750000e+02
-9.185031127929687500e+01,2.955174414062500000e+04,-5.008441406250000000e+03,4.061218017578125000e+03,8.035792846679687500e+02,-7.598104248046875000e+02
-7.984024902343750000e+03,-7.477054687500000000e+03,1.686067382812500000e+03,1.277096069335937500e+03,-1.713935241699218750e+02,4.895539855957031250e+02
2.579679101562500000e+04,-2.988853027343750000e+03,-5.397255249023437500e+02,-5.377016601562500000e+02,3.621822753906250000e+03,-6.697579956054687500e+01
-1.070436328125000000e+04,-4.750006347656250000e+03,1.037747192382812500e+03,-1.719525634765625000e+03,1.054506713867187500e+03,8.032910919189453125e+01
-1.010683984375000000e+04,-5.221720703125000000e+03,1.196930419921875000e+03,-1.610613281250000000e+03,1.522186767578125000e+03,2.897986145019531250e+02
1.733591796875000000e+04,-4.948350097656250000e+03,-2.684831298828125000e+03,-4.252467651367187500e+02,8.104177246093750000e+02,-6.877990112304687500e+02
-3.948395019531250000e+03,-6.241945312500000000e+03,-2.920748901367187500e+02,-2.014679809570312500e+03,-4.672571182250976562e+01,2.163089904785156250e+02
-6.694378906250000000e+03,2.005804492187500000e+04,-8.597360839843750000e+02,1.941902709960937500e+03,-3.913132934570312500e+02,-1.403590209960937500e+03
-6.865463867187500000e+02,-3.401573730468750000e+03,-1.234604248046875000e+03,-1.342010620117187500e+03,7.233493041992187500e+02,-6.073458251953125000e+02
-1.217880957031250000e+04,-6.706819824218750000e+03,-3.735184936523437500e+02,-8.571807861328125000e+02,1.807250823974609375e+02,-4.195844268798828125e+01
-3.715654296875000000e+03,1.834571679687500000e+04,6.771683105468750000e+03,-6.172281250000000000e+03,-3.880334472656250000e+02,-1.298299560546875000e+03
1.494338378906250000e+04,1.489839477539062500e+03,-9.539158935546875000e+02,-4.122112304687500000e+03,7.172651367187500000e+02,-9.290390625000000000e+02
2.132877343750000000e+04,7.974624633789062500e+01,9.778513671875000000e+03,4.038950927734375000e+03,-2.828455322265625000e+03,-1.580456909179687500e+03
-3.009976318359375000e+03,-6.410022460937500000e+03,-1.100177734375000000e+03,-8.582034912109375000e+02,1.580781860351562500e+02,-2.467454071044921875e+02
-7.917833007812500000e+03,-7.173202636718750000e+03,1.832157836914062500e+03,1.317110717773437500e+03,-3.281971130371093750e+02,3.032869262695312500e+02
-8.829248046875000000e+03,1.615933227539062500e+03,1.817240600585937500e+03,-2.038144653320312500e+03,-5.458080444335937500e+02,-6.181627807617187500e+02
-2.739785888671875000e+03,3.228940625000000000e+04,-2.206575870513916016e+00,2.466181030273437500e+02,-7.900128173828125000e+02,6.402354736328125000e+02
-9.356211547851562500e+02,-6.961987304687500000e+03,2.991642089843750000e+03,2.626244384765625000e+03,-9.093499145507812500e+02,9.071928405761718750e+01
-9.996453125000000000e+03,2.096910552978515625e+02,5.051498535156250000e+03,-4.839736816406250000e+03,-6.599493408203125000e+02,-7.064871215820312500e+02
5.272445312500000000e+03,-7.920326660156250000e+03,-1.637507080078125000e+03,1.196111106872558594e+01,5.658868789672851562e+00,1.428462524414062500e+02
1.624277636718750000e+04,-7.677953125000000000e+03,-5.117412109375000000e+02,1.661034057617187500e+03,-2.016228790283203125e+02,5.744639892578125000e+02
1.137144042968750000e+04,6.309230078125000000e+04,-1.091277539062500000e+04,9.323079101562500000e+03,-4.688480224609375000e+02,1.180532226562500000e+03
-8.148745117187500000e+02,3.935240234375000000e+03,2.402731689453125000e+03,-3.749204589843750000e+03,-5.112924194335937500e+02,-3.170800170898437500e+02
-1.095420605468750000e+04,-4.849966796875000000e+03,1.364737060546875000e+03,-2.074710693359375000e+03,2.366413269042968750e+02,-1.419229125976562500e+02
-3.795961669921875000e+03,1.390764648437500000e+04,-8.991348266601562500e+02,-9.120854187011718750e+01,-8.652441406250000000e+02,7.883623657226562500e+02
1.663660742187500000e+04,-8.738717773437500000e+03,-3.081637939453125000e+03,-1.313154754638671875e+02,3.254384765625000000e+02,6.236297607421875000e+02
-1.929454956054687500e+03,-6.403545410156250000e+03,9.063228515625000000e+03,7.418570312500000000e+03,-2.593965820312500000e+03,3.036938476562500000e+02
-1.184260546875000000e+04,-3.268554443359375000e+03,-4.339321899414062500e+02,4.606470031738281250e+02,8.459421386718750000e+02,-1.016196960449218750e+03
1.259498925781250000e+04,-5.225581054687500000e+03,3.521563720703125000e+03,3.262770263671875000e+03,-8.529773559570312500e+02,-1.569548492431640625e+02
-1.294550170898437500e+03,-8.528750976562500000e+03,-9.290476074218750000e+02,2.635336875915527344e+01,1.273706130981445312e+02,2.084823455810546875e+02
-1.153731835937500000e+04,-1.737072875976562500e+03,-8.654490966796875000e+02,1.236589477539062500e+03,2.893030700683593750e+02,-1.482426910400390625e+02
-1.044602343750000000e+04,8.947796875000000000e+03,-4.234739746093750000e+03,4.396066894531250000e+03,2.245638916015625000e+03,-3.002069580078125000e+03
-6.534902343750000000e+03,-7.804469238281250000e+03,-7.905817871093750000e+02,-8.653013916015625000e+02,-1.234957580566406250e+02,2.705015563964843750e+02
-5.328303710937500000e+03,1.585375000000000000e+04,-3.347727050781250000e+02,-7.757210693359375000e+02,-1.030496215820312500e+03,-8.795902099609375000e+02
-1.085552612304687500e+03,-3.383287841796875000e+03,-2.048110107421875000e+03,-5.860402221679687500e+02,2.870238342285156250e+02,-1.430389404296875000e+01
-8.586421875000000000e+03,-6.167424316406250000e+03,2.272072509765625000e+03,1.267365600585937500e+03,-3.834445953369140625e+01,1.205782699584960938e+02
-9.907126953125000000e+03,1.636856445312500000e+04,-4.278458007812500000e+03,4.242750488281250000e+03,1.404982910156250000e+02,1.694932983398437500e+03
-6.884099731445312500e+02,-6.400879882812500000e+03,1.279831933593750000e+04,1.053906933593750000e+04,-3.401719482421875000e+03,3.755247802734375000e+02
2.417598828125000000e+04,1.692389770507812500e+03,1.567549707031250000e+04,6.533294433593750000e+03,9.109932250976562500e+02,-1.348913574218750000e+02
3.798264843750000000e+04,-8.276826171875000000e+03,-4.263412109375000000e+03,-2.054108581542968750e+02,-9.367204589843750000e+02,4.130324096679687500e+02
-3.363150390625000000e+03,5.487465820312500000e+03,1.299660034179687500e+03,-2.558028320312500000e+03,-5.824815673828125000e+02,6.091618347167968750e+01
-1.192705566406250000e+03,-3.485324462890625000e+03,-2.028295166015625000e+03,-1.846515197753906250e+02,2.101789245605468750e+02,-2.325303955078125000e+02
-4.418575683593750000e+03,-5.091436523437500000e+03,1.218618945312500000e+04,1.126285937500000000e+04,-2.804309082031250000e+03,-5.644615478515625000e+02
2.782633984375000000e+04,-8.743813476562500000e+03,-6.144747070312500000e+03,-1.945497314453125000e+03,-1.970676422119140625e+02,4.229452514648437500e+02
4.173432128906250000e+03,-6.016774414062500000e+03,-2.079841308593750000e+03,-2.208569824218750000e+03,-5.463601303100585938e+01,2.836577453613281250e+02
1.371957812500000000e+04,-8.274428710937500000e+03,-3.730493408203125000e+03,-1.106378540039062500e+03,4.118511199951171875e+01,9.017235565185546875e+01
1.086776855468750000e+04,-8.046734863281250000e+03,-3.458437988281250000e+03,-1.357462280273437500e+03,3.136846008300781250e+02,2.267091064453125000e+02
-1.578195068359375000e+03,5.156911010742187500e+02,1.459849243164062500e+03,-2.837158447265625000e+03,5.768529663085937500e+02,-1.342555541992187500e+02
8.391729492187500000e+03,-7.172377929687500000e+03,-3.855707763671875000e+03,-8.631986694335937500e+02,3.726183776855468750e+02,-6.661993503570556641e+00
-1.044005175781250000e+04,-7.680650329589843750e+01,6.116882934570312500e+02,-8.486829223632812500e+02,-5.548054809570312500e+02,9.269256591796875000e+02
6.061319531250000000e+04,-4.945058105468750000e+03,-3.192749267578125000e+03,2.440377685546875000e+03,-1.539771728515625000e+03,-6.154950561523437500e+02
-1.078872851562500000e+04,-3.854133300781250000e+03,2.099112548828125000e+03,-3.138310058593750000e+03,-2.816668090820312500e+02,-2.987729187011718750e+02
1.984151562500000000e+04,-4.149415527343750000e+03,-3.007521484375000000e+03,-1.373123291015625000e+03,1.349955932617187500e+03,-4.430371093750000000e+02
-1.551433227539062500e+03,-3.034553222656250000e+03,-1.830497680664062500e+03,-2.639554443359375000e+02,2.373163146972656250e+02,-2.253121948242187500e+02
-6.855772949218750000e+03,-4.011008056640625000e+03,2.785401000976562500e+02,-1.474886352539062500e+03,8.551036376953125000e+02,-1.396565246582031250e+02
4.589297485351562500e+02,2.352707812500000000e+04,-4.302607421875000000e+03,2.735945312500000000e+03,-2.090310058593750000e+02,-1.598554840087890625e+02
5.005673828125000000e+03,-5.935380371093750000e+03,2.499848876953125000e+03,1.608697662353515625e+02,-1.005779052734375000e+03,1.967027282714843750e+01
-1.031783886718750000e+04,4.575024902343750000e+03,-1.557215209960937500e+03,5.595864257812500000e+02,3.337501831054687500e+02,6.756439208984375000e+02
-5.949223022460937500e+02,5.617577148437500000e+03,-1.591048339843750000e+03,-3.883915100097656250e+02,-4.154016113281250000e+02,6.459599609375000000e+02
4.190159179687500000e+03,-6.108927734375000000e+03,-1.915578002929687500e+03,-2.132392822265625000e+03,-9.086431121826171875e+01,2.747810058593750000e+02
-8.128458496093750000e+03,2.419993896484375000e+03,1.535228515625000000e+03,-4.160418395996093750e+02,-6.329479980468750000e+02,1.825475463867187500e+02
1.214777050781250000e+04,-4.859336914062500000e+03,3.417859619140625000e+03,3.308152587890625000e+03,-1.245237915039062500e+03,-5.164513549804687500e+02
-3.909205810546875000e+03,-7.042503906250000000e+03,2.858033203125000000e+03,1.702061767578125000e+03,-1.250207275390625000e+03,4.573262023925781250e+02
4.860378906250000000e+03,-6.038902832031250000e+03,4.309080566406250000e+03,1.595393554687500000e+03,-1.411222656250000000e+03,2.367301635742187500e+02
-4.927263671875000000e+03,1.554639062500000000e+04,-1.155032104492187500e+03,1.335972747802734375e+02,-1.082296997070312500e+03,6.947058105468750000e+02
1.998073046875000000e+04,6.975028125000000000e+04,-7.262333496093750000e+03,4.660554687500000000e+03,-1.533004882812500000e+03,-3.045759277343750000e+02
2.653425976562500000e+04,-8.091461425781250000e+03,-4.286773925781250000e+03,-1.332967163085937500e+03,1.523365966796875000e+03,8.156018066406250000e+02
-8.554833984375000000e+03,-4.086115966796875000e+03,3.232508056640625000e+03,2.971259765625000000e+03,-3.509569091796875000e+02,-7.923818359375000000e+02
-6.740659179687500000e+03,2.935130126953125000e+03,-9.452311401367187500e+02,-7.712332153320312500e+02,7.254389038085937500e+02,-4.756080627441406250e+02
-6.444621582031250000e+03,-5.237869140625000000e+03,4.816646972656250000e+03,4.423923828125000000e+03,-1.067139648437500000e+03,-4.499991149902343750e+02
-1.005526855468750000e+04,-9.930590820312500000e+02,4.061747802734375000e+03,-4.758169921875000000e+03,-1.117460449218750000e+03,-2.596279602050781250e+02
6.490485351562500000e+03,-7.742642089843750000e+03,2.645982177734375000e+03,2.664979736328125000e+03,-7.032601318359375000e+02,4.851354980468750000e+02
-4.268144531250000000e+03,1.493320214843750000e+04,7.034174804687500000e+03,-5.677814453125000000e+03,-9.286379394531250000e+02,-2.247220947265625000e+03
-2.758569580078125000e+03,-1.699600524902343750e+02,4.559873657226562500e+02,-1.031738891601562500e+03,1.340416870117187500e+03,3.407631835937500000e+02
3.805864501953125000e+03,2.415971484375000000e+04,-5.975964843750000000e+03,3.409949951171875000e+03,9.575024414062500000e+02,-5.185951538085937500e+02
-1.191797363281250000e+04,-3.039155517578125000e+03,-5.327636718750000000e+02,2.426377868652343750e+02,8.690328369140625000e+02,-1.123687622070312500e+03
-1.058837207031250000e+04,6.825441894531250000e+03,3.219691467285156250e+02,-1.812603149414062500e+03,-7.093692016601562500e+02,1.635834960937500000e+02
7.845113769531250000e+03,4.604657421875000000e+04,-1.351179046630859375e+02,-8.463623046875000000e+02,-7.734539794921875000e+02,1.575491333007812500e+03
-2.177422851562500000e+03,-4.980679687500000000e+03,1.367933496093750000e+04,1.122781542968750000e+04,-3.105790771484375000e+03,-1.983691406250000000e+01
-1.261056738281250000e+04,-7.698213378906250000e+03,-1.682635192871093750e+02,-8.836270141601562500e+02,-2.397916793823242188e+00,8.067268371582031250e+01
1.924303466796875000e+03,-7.154165039062500000e+03,-2.156982177734375000e+03,-4.661138916015625000e+02,4.928903579711914062e+01,8.161708068847656250e+01
3.199730468750000000e+04,-7.840915527343750000e+03,-4.540017089843750000e+03,-8.079334106445312500e+02,-8.488425903320312500e+02,4.173409118652343750e+02
3.050706640625000000e+04,1.188846875000000000e+04,3.338921093750000000e+04,9.506980468750000000e+03,8.390181640625000000e+03,9.879423217773437500e+02
1.406457714843750000e+04,3.936027734375000000e+04,8.559691406250000000e+03,-1.065803222656250000e+04,1.001064605712890625e+02,9.028571777343750000e+02
2.863082226562500000e+04,9.254147460937500000e+03,2.746202343750000000e+04,7.276369628906250000e+03,7.293276367187500000e+03,8.378371582031250000e+02
-9.801679687500000000e+03,1.672636328125000000e+04,-4.198633789062500000e+03,4.288397949218750000e+03,3.642672729492187500e+02,2.080555664062500000e+03
4.390819335937500000e+03,-1.506452392578125000e+03,-2.412467773437500000e+03,-8.960979003906250000e+02,8.858776855468750000e+02,3.869578170776367188e+01
2.868090625000000000e+04,1.007388769531250000e+04,3.000789648437500000e+04,9.746383789062500000e+03,3.938194335937500000e+03,-2.519962310791015625e+02
-1.025038085937500000e+04,8.916506835937500000e+03,-4.030636230468750000e+03,4.244131347656250000e+03,1.959261962890625000e+03,-2.822636230468750000e+03
-1.219798217773437500e+03,4.415826660156250000e+03,-2.912286987304687500e+02,-1.433948974609375000e+03,-7.292527465820312500e+02,1.582863769531250000e+02
-3.747458251953125000e+03,-7.218091796875000000e+03,-7.164647827148437500e+02,-8.419834594726562500e+02,1.640136718750000000e+01,2.668709182739257812e+01
6.461041992187500000e+03,-7.964826660156250000e+03,2.949516601562500000e+03,3.256095214843750000e+03,-1.204340454101562500e+03,3.990587768554687500e+02
8.325384765625000000e+03,-9.057295898437500000e+03,-1.995393066406250000e+03,-7.727449340820312500e+02,-4.470991516113281250e+01,4.924770202636718750e+02
-9.952299804687500000e+03,9.349613281250000000e+03,-1.468613647460937500e+03,1.553987548828125000e+03,1.459648315429687500e+03,-4.887001647949218750e+02
1.537510644531250000e+04,5.863785400390625000e+02,3.543666839599609375e+01,-4.930202148437500000e+03,7.221862792968750000e+02,-1.032095214843750000e+03
-9.504907226562500000e+03,-7.050889160156250000e+03,5.322819213867187500e+02,-6.535961914062500000e+02,-2.027899475097656250e+02,1.780156860351562500e+02
7.093592529296875000e+02,1.199799121093750000e+04,-1.743702270507812500e+03,7.182199707031250000e+02,-9.575575256347656250e+01,-7.433354492187500000e+02
2.759274218750000000e+04,-1.018600390625000000e+04,-6.485689453125000000e+03,-1.939172851562500000e+03,-2.352649688720703125e+02,7.243002319335937500e+02
-3.711354248046875000e+03,3.839238671875000000e+04,-5.650425292968750000e+03,5.619645019531250000e+03,9.560462188720703125e+01,2.522604217529296875e+02
-8.270980072021484375e+01,-8.984404296875000000e+03,-1.641824096679687500e+03,-8.618561401367187500e+02,1.460077819824218750e+02,3.808579711914062500e+02
-8.946772460937500000e+03,-7.332356933593750000e+03,4.035859375000000000e+02,-3.460073547363281250e+02,-1.456229248046875000e+02,6.853118896484375000e+01
2.061414062500000000e+04,6.735259375000000000e+04,-1.181678710937500000e+03,-2.689444580078125000e+03,-3.226031250000000000e+03,-3.462118835449218750e+02
-4.461868164062500000e+03,7.844804687500000000e+02,3.774824218750000000e+02,-6.414583129882812500e+02,1.474861572265625000e+03,5.520327758789062500e+02
-1.142618359375000000e+04,-6.552895019531250000e+03,-5.339743652343750000e+02,-7.577758178710937500e+02,-8.925734519958496094e+00,6.536167602539062500e+02
-2.202879943847656250e+02,6.131121093750000000e+03,-1.438280273437500000e+03,-3.374482116699218750e+02,-1.756702880859375000e+02,6.868983154296875000e+02
1.272896386718750000e+04,-7.905666503906250000e+03,-3.293119140625000000e+03,-1.294247192382812500e+03,1.775360717773437500e+02,6.154754638671875000e+00
-1.371096191406250000e+03,1.318407910156250000e+04,-9.173414306640625000e+02,4.583950500488281250e+02,-5.950332031250000000e+02,-4.270621948242187500e+02
5.631806640625000000e+03,-7.425120605468750000e+03,3.651332519531250000e+03,3.846846679687500000e+03,-7.108190307617187500e+02,2.253337402343750000e+02
-9.405669921875000000e+03,1.817049804687500000e+04,-3.297412109375000000e+03,3.448032714843750000e+03,3.944440002441406250e+02,-1.073189697265625000e+03
1.232041406250000000e+04,-5.839471191406250000e+03,-2.773781250000000000e+03,-1.116437988281250000e+03,1.084277832031250000e+03,-1.203521423339843750e+02
-9.992565429687500000e+03,5.059377929687500000e+03,-3.253433227539062500e+02,-9.653282470703125000e+02,-3.911317825317382812e+01,4.320554504394531250e+02
-3.324544677734375000e+03,-7.373503906250000000e+03,2.153393310546875000e+03,1.446752319335937500e+03,-1.061434692382812500e+03,2.843984985351562500e+02
2.038510937500000000e+04,6.776374218750000000e+04,-6.614435058593750000e+03,3.774797607421875000e+03,-1.721855590820312500e+03,-4.046254577636718750e+02
-3.784315673828125000e+03,-5.723643554687500000e+03,-8.868078613281250000e+01,-2.369692138671875000e+03,-1.205147247314453125e+02,2.514617462158203125e+02
1.600136566162109375e+02,-9.071199218750000000e+03,-1.788236206054687500e+03,-9.821617431640625000e+02,2.290700836181640625e+02,4.391613464355468750e+02
-6.338695800781250000e+03,2.258397705078125000e+03,-1.454123840332031250e+02,-6.686159057617187500e+02,1.305687988281250000e+03,2.421223449707031250e+02
-5.944107421875000000e+03,-6.972625000000000000e+03,-1.095226074218750000e+03,-7.013754882812500000e+02,3.661952514648437500e+02,-1.787430267333984375e+02
6.536634277343750000e+03,3.384059570312500000e+03,-3.996303710937500000e+03,2.450673339843750000e+03,2.657744384765625000e+03,-7.772604980468750000e+02
5.258884765625000000e+03,2.160223388671875000e+03,-4.211648925781250000e+03,2.507488525390625000e+03,2.995495849609375000e+03,-1.219585937500000000e+03
1.836275390625000000e+03,-7.125638183593750000e+03,-2.218746337890625000e+03,-7.234932861328125000e+02,9.664385986328125000e+01,1.323284149169921875e+01
-9.283261718750000000e+03,-4.816654296875000000e+03,2.053611083984375000e+03,8.716803588867187500e+02,5.350958633422851562e+01,-3.424078063964843750e+02
-1.018604101562500000e+04,9.986218750000000000e+03,-8.656413574218750000e+02,8.135717773437500000e+02,1.036913818359375000e+03,-4.425707092285156250e+02
-3.613852539062500000e+03,2.256657812500000000e+04,4.946349609375000000e+03,-5.710176269531250000e+03,-1.701299743652343750e+02,5.089053344726562500e+01
2.143733007812500000e+04,1.214838012695312500e+03,1.003673730468750000e+04,3.459637451171875000e+03,-2.243981933593750000e+03,-1.826867675781250000e+03
-1.783287841796875000e+03,-6.418518066406250000e+03,-1.284153930664062500e+03,1.560748138427734375e+02,7.891527557373046875e+01,-4.632243041992187500e+02
-1.032731933593750000e+04,6.269267089843750000e+03,2.353606262207031250e+02,-1.814353881835937500e+03,-3.944129333496093750e+02,-3.847361755371093750e+01
-1.004353710937500000e+04,4.954090332031250000e+03,-2.023649414062500000e+03,1.486030273437500000e+03,5.039841308593750000e+02,7.228789062500000000e+02
-3.239084960937500000e+03,-7.816963378906250000e+03,-6.315889282226562500e+02,5.876210021972656250e+01,-2.553686828613281250e+02,1.533837280273437500e+02
8.496980468750000000e+03,-8.895769531250000000e+03,-2.212648193359375000e+03,-8.469218750000000000e+02,1.396213378906250000e+02,5.582006835937500000e+02
5.010317968750000000e+04,-6.123510253906250000e+03,-2.373529785156250000e+03,3.481259521484375000e+03,-1.162264404296875000e+03,-3.354673461914062500e+02
-3.650818115234375000e+03,-7.938195800781250000e+03,-8.523189086914062500e+02,-6.736798095703125000e+02,-2.833203430175781250e+02,3.398015441894531250e+02
6.695451562500000000e+04,-2.360649658203125000e+03,-1.835900146484375000e+03,1.100919921875000000e+03,-1.547844848632812500e+03,-3.897062683105468750e+02
-5.994478759765625000e+02,-6.330031738281250000e+03,3.538432128906250000e+03,2.992471435546875000e+03,-9.686418457031250000e+02,5.250817871093750000e+01
-6.120205566406250000e+03,2.305062500000000000e+03,-6.060975952148437500e+02,-7.640218505859375000e+02,1.140804077148437500e+03,3.291145629882812500e+02
-9.384957031250000000e+03,1.262755126953125000e+03,3.831250244140625000e+03,-3.936079833984375000e+03,-7.726999511718750000e+02,-7.650025024414062500e+02
1.221466503906250000e+04,-5.005810546875000000e+03,3.466289062500000000e+03,3.262493896484375000e+03,-8.898375244140625000e+02,-3.794023742675781250e+02
-2.351614746093750000e+03,2.227320507812500000e+04,-2.677324951171875000e+03,2.403138183593750000e+03,-4.715693054199218750e+02,-3.514736938476562500e+01
-1.100993750000000000e+04,-1.386112304687500000e+03,-5.313656005859375000e+02,4.597151794433593750e+02,1.742247314453125000e+02,-5.205001831054687500e+01
4.695059082031250000e+03,-5.605502929687500000e+03,3.456170898437500000e+03,7.102453002929687500e+02,-1.354535156250000000e+03,4.718703460693359375e+01
-5.932946777343750000e+03,-4.325122558593750000e+03,8.362736328125000000e+03,7.675733398437500000e+03,-1.646668457031250000e+03,-6.471909790039062500e+02
-1.045830078125000000e+04,-5.282538452148437500e+02,1.724171142578125000e+02,-2.912313537597656250e+02,-4.596314697265625000e+02,7.017201538085937500e+02
6.939773437500000000e+03,9.930653076171875000e+02,-3.100713378906250000e+03,-4.069374084472656250e+02,1.249114257812500000e+03,-5.473314208984375000e+02
1.587513183593750000e+04,3.999777343750000000e+04,9.578666015625000000e+03,-1.172019042968750000e+04,5.845867309570312500e+02,5.087114868164062500e+02
-6.639513671875000000e+03,-3.948834228515625000e+03,-4.287244567871093750e+02,-8.490554809570312500e+02,6.418215332031250000e+02,-1.793172760009765625e+02
1.531691601562500000e+04,3.838158691406250000e+03,-3.245386718750000000e+03,-1.658966918945312500e+03,1.075321655273437500e+03,-9.579410400390625000e+02
